track,card_id,race_date,breed,name,weight,age,sex,meds_and_equip,jockey,dollar_odds,program_number,post_position,claim_price,start_position,finish_position,finish_time,speed_rating,trainer,owner,win_payoff,place_payoff,show_payoff,weather,distance,race_type,track_conditions
WO ,D,2016-09-09 00:00:00,TB,Ethanol,121,6,G,L,J Crawford,2.65,6.0,6,0,3.0,3.0,0.0,86.0,Armata Vito,Solo Racing Ltd,0.0,0.0,2.8,Clear,500.0,Allowance,FT
WO ,D,2016-09-09 00:00:00,TB,Valid N Gold,119,3,F,Lv,J Crawford,26.65,7.0,7,0,7.0,1.0,0.0,81.0,Crook Alison,Tequesta Racing Inc. and AAA Racing Stable,55.3,16.4,6.2,Cloudy,900.0,Maiden Optional Claiming,FT
WO ,D,2016-09-09 00:00:00,TB,Reimagined,119,3,G,Lb,G Olguin,7.25,5.0,4,10000,8.0,6.0,0.0,66.0,Attard Kevin,Joshua J. Attard,0.0,0.0,0.0,Showery,650.0,Claiming,FT
WO ,D,2016-09-09 00:00:00,TB,Mauna Kea,121,7,M,L,E Wilson,4.5,6.0,6,8000,6.0,2.0,0.0,80.0,Attard Kevin,Lindy's Racing Stable,0.0,5.4,3.8,Cloudy,850.0,Claiming,FT
WO ,D,2016-09-09 00:00:00,TB,Aunt Sue,119,4,M,L,E R Da Silva,5.25,4.0,4,19000,4.0,2.0,0.0,76.0,Day Phillips Catherine,Kingview Farms and McCowen Tracey,0.0,5.1,2.8,Cloudy,850.0,Claiming,FT
WO ,D,2016-09-09 00:00:00,TB,Perfect Forester,123,4,G,Lb,S Ryan,5.95,5.0,4,10000,2.0,7.0,0.0,58.0,Nixon Justin J,Bruno Schickedanz,0.0,0.0,0.0,Showery,500.0,Claiming,FT
WO ,D,2016-09-09 00:00:00,TB,Brilliant Charlie,116,3,G,Lb,G Boulanger,5.85,1.0,1,37500,2.0,5.0,0.0,72.0,McClachrie Denyse,Ryan Shane Kerbel,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-09-09 00:00:00,TB,Butilovesyababe,121,5,G,L,J M Campbell,3.95,1.0,1,20000,6.0,1.0,0.0,88.0,Colbourne Gordon C,Box Arrow Farm,9.9,5.1,3.5,Rainy,600.0,Claiming,FT
WO ,D,2016-09-09 00:00:00,TB,Talk and Suspicion,120,3,F,L,G Boulanger,2.65,4.0,4,12500,6.0,6.0,0.0,62.0,Day Phillips Catherine,"Fitzhenry, Sean and Dorothy",0.0,0.0,0.0,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-09-09 00:00:00,TB,Don't Leave Me,121,4,M,Lb,E R Da Silva,1.55,5.0,5,0,3.0,1.0,0.0,74.0,Pierce Malcolm,Pin Oak Stable,5.1,2.6,0.0,Cloudy,900.0,Allowance Optional Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Moon King,118,3,C,Lbf,J McAleney,15.2,9.0,9,0,3.0,12.0,0.0,75.0,Tracy Greg,Highfield Stock Farm Devey I Blue Diamond Stable and Landry D,0.0,0.0,0.0,Cloudy,800.0,Allowance,GD
WO ,D,2016-09-10 00:00:00,TB,New Sensation,119,3,F,L,G Boulanger,2.65,1.0,1,0,8.0,2.0,0.0,79.0,Tiller Robert P,"Frank D. Di Giulio, Jr.",0.0,4.3,3.4,Cloudy,900.0,Maiden Optional Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Consorts Ring,119,4,M,Lb,S R Bahen,48.0,7.0,7,37500,6.0,11.0,0.0,59.0,Chircop Steven,Premier Stable,0.0,0.0,0.0,Clear,650.0,Claiming,FM
WO ,D,2016-09-10 00:00:00,TB,Bella's Ballerina,117,3,F,L,S Chernetz,112.15,6.0,5,0,8.0,9.0,0.0,48.0,Eshelman Bonnie,Bonnie Eshelman,0.0,0.0,0.0,Cloudy,600.0,Allowance,GD
WO ,D,2016-09-10 00:00:00,TB,Solon's Warning,119,3,F,L,S Ryan,66.5,14.0,13,0,1.0,9.0,0.0,73.0,Bell David R,Heather Takahashi,0.0,0.0,0.0,Clear,900.0,Allowance,FM
WO ,D,2016-09-10 00:00:00,TB,Tuttipaesi (IRE),124,6,M,L,C P DeCarlo,29.35,13.0,12,0,0.0,9.0,0.0,117.0,Mott William I,"Valor Ladies, LLC",0.0,0.0,0.0,Cloudy,1000.0,Stakes,FM
WO ,D,2016-09-10 00:00:00,TB,Undulated,118,2,C,Lbf,A Garcia,6.0,5.0,5,0,4.0,1.0,0.0,94.0,Lynch Cathal A,M M G Stables,14.0,6.0,3.0,Cloudy,600.0,Stakes,FT
WO ,D,2016-09-10 00:00:00,TB,Paddy Point,118,3,F,Lb,J M Campbell,19.5,10.0,10,0,6.0,8.0,0.0,74.0,Brnjas Ashlee,Colebrook Farms,0.0,0.0,0.0,Cloudy,650.0,Allowance,GD
WO ,D,2016-09-10 00:00:00,TB,Clearer View,119,5,G,Lb,G Boulanger,7.15,6.0,6,0,0.0,5.0,0.0,100.0,McClachrie Denyse,Network Stables Kerbel Ryan Shane and Kerbel Barry,0.0,0.0,0.0,Cloudy,1200.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,Supreme Commander,119,6,G,Lb,L Contreras,19.0,4.0,4,0,0.0,4.0,0.0,102.0,Attard Sid C,Stronach Stables,0.0,0.0,0.0,Cloudy,1200.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,Rainbows Ahead,119,3,F,L,G Boulanger,8.3,4.0,4,0,2.0,5.0,0.0,66.0,Day Phillips Catherine,Kingview Farms,0.0,0.0,0.0,Showery,900.0,Maiden Special Weight,YL
WO ,D,2016-09-10 00:00:00,TB,Reallylikethisone,119,3,G,Lb,L Contreras,5.7,5.0,5,10000,4.0,1.0,0.0,82.0,Doyle Michael J,"M. J. Doyle Racing Stable, Ltd.",13.4,5.7,3.3,Clear,900.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Lilly's Goldie,121,5,M,Lb,E Wilson,2.9,9.0,8,0,8.0,1.0,0.0,98.0,Gonzalez Nicholas,R.M.C. Stable,7.8,4.5,2.6,Cloudy,700.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,Patsy's Star,118,3,F,L,P Husbands,10.5,4.0,4,40000,2.0,2.0,0.0,81.0,McClachrie Denyse,Ryan Shane Kerbel,0.0,8.7,7.9,Clear,650.0,Claiming,FM
WO ,D,2016-09-10 00:00:00,TB,Hines,121,5,G,Lf,L Contreras,9.8,9.0,9,0,5.0,4.0,0.0,89.0,Vella Daniel J,Joey Gee Thoroughbreds,0.0,0.0,0.0,Cloudy,850.0,Allowance Optional Claiming,GD
WO ,D,2016-09-10 00:00:00,TB,Fullthrottle Kid,123,4,G,Lb,J Crawford,52.75,11.0,11,0,5.0,9.0,0.0,70.0,Zita Danny,Fullthrottle Racing Stables,0.0,0.0,0.0,Cloudy,800.0,Maiden Optional Claiming,GD
WO ,D,2016-09-10 00:00:00,TB,Conquest Strategy,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,850.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,Arties Silver Mine,121,4,G,L,J McAleney,16.9,6.0,6,0,8.0,1.0,0.0,93.0,Baker Reade,"Hill, Jim and Susan",35.8,13.5,11.2,Cloudy,850.0,Allowance Optional Claiming,GD
WO ,D,2016-09-10 00:00:00,TB,Billy's Star,121,4,H,L,A Garcia,7.0,3.0,3,0,6.0,2.0,0.0,92.0,Attfield Roger L,Perfect Timber Partnership,0.0,7.8,5.7,Cloudy,850.0,Allowance Optional Claiming,GD
WO ,D,2016-09-10 00:00:00,TB,Motown Melody,118,3,F,L,J McAleney,22.55,4.0,4,0,8.0,6.0,0.0,78.0,McClachrie Denyse,Ryan Shane Kerbel,0.0,0.0,0.0,Cloudy,650.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,Terra Xpress,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,800.0,Maiden Optional Claiming,GD
WO ,D,2016-09-10 00:00:00,TB,Gypsy Jazz,119,3,F,L,S P Husbands,7.9,2.0,2,0,6.0,4.0,0.0,76.0,McEwin Cathy A,George Robert Watson,0.0,0.0,0.0,Cloudy,900.0,Maiden Optional Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Ransom the Moon,121,4,H,Lb,E R Da Silva,3.5,2.0,2,0,7.0,2.0,0.0,95.0,Pierce Malcolm,Sam-Son Farm,0.0,3.8,2.9,Cloudy,900.0,Allowance Optional Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Extremely Frank,120,3,G,Lb,L Contreras,2.5,1.0,1,25000,6.0,6.0,0.0,69.0,Tracy Greg,"High Field Stock Farm, Inc.",0.0,0.0,0.0,Cloudy,650.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,She's a Ringer,121,4,M,Lb,P Husbands,3.45,8.0,8,0,6.0,5.0,0.0,80.0,Nosowenko Nicholas,"Nosowenko, Mike and Nick",0.0,0.0,0.0,Cloudy,650.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,Trajecly Hipp,119,3,F,Lb,J I Alderson,5.75,4.0,4,40000,3.0,3.0,0.0,79.0,Brnjas Ashlee,Colebrook Farms,0.0,0.0,4.6,Cloudy,900.0,Maiden Optional Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,After Party,120,3,G,Lb,S Singh,11.0,8.0,6,40000,4.0,2.0,0.0,88.0,Brnjas Ashlee,Colebrook Farms,0.0,10.1,4.5,Cloudy,850.0,Maiden Optional Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Savanna City,121,4,M,Lb,G Boulanger,3.95,4.0,4,20000,1.0,2.0,0.0,79.0,Pion Sylvain,4U Thoroughbred Racing Stable Inc,0.0,4.4,2.8,Cloudy,700.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Great Start,121,4,M,Lb,A Garcia,1.9,1.0,1,20000,3.0,5.0,0.0,71.0,Nosowenko Nicholas,Michele J. Newell,0.0,0.0,0.0,Cloudy,700.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Street Cash,121,4,M,Lbf,A Garcia,3.2,1.0,1,0,4.0,2.0,0.0,91.0,Vella Daniel J,Stronach Stables,0.0,4.6,3.3,Cloudy,600.0,Allowance,GD
WO ,D,2016-09-10 00:00:00,TB,Ofelia Girl,117,3,F,L,R M Hernandez,2.15,7.0,7,7500,1.0,6.0,0.0,56.0,Parente Pat,George Bigliardi,0.0,0.0,0.0,Clear,850.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Seize the Bay,119,3,G,Lb,G Olguin,4.35,2.0,2,10000,2.0,4.0,0.0,75.0,Howard Ian,Ericka Rusnak,0.0,0.0,0.0,Clear,900.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Erie Breeze,121,6,M,y,J Crawford,14.0,12.0,12,9500,10.0,9.0,0.0,60.0,Blouin Marc A,Mike and Lorraine Fletcher,0.0,0.0,0.0,Clear,850.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Lewnskyswildaffair,121,4,G,Lb,C Jordan,68.15,5.0,5,15000,4.0,5.0,0.0,58.0,Wells-Scott N,Nicola Wells-Scott,0.0,0.0,0.0,Clear,550.0,Maiden Claiming,FM
WO ,D,2016-09-10 00:00:00,TB,Slip Kid,121,5,G,Lb,J M Campbell,1.65,5.0,5,32000,1.0,1.0,0.0,100.0,Scherer Richard R,"Ulwelling, Al and Bill",5.3,2.7,2.1,Cloudy,700.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Idaho (IRE),119,3,C,L,R L Moore,1.4,3.0,3,0,0.0,5.0,0.0,111.0,O'Brien Aidan P,Tabor Michael B Magnier Mrs John and Smith Derrick,0.0,0.0,0.0,Cloudy,1200.0,Stakes,FM
WO ,D,2016-09-10 00:00:00,TB,Let It Ride Mom,114,2,F,L,R M Hernandez,1.65,8.0,8,0,1.0,2.0,0.0,84.0,Casse Mark E,Live Oak Plantation,0.0,3.0,2.6,Cloudy,850.0,Stakes,FT
WO ,D,2016-09-10 00:00:00,TB,Terra Xpress,119,3,G,Lb,G Boulanger,5.3,1.0,1,20000,6.0,1.0,0.0,76.0,Dominguez Sandra,"Irving, B. and H.",12.6,5.4,3.5,Cloudy,850.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Just Be Kind,118,2,F,Lb,J McAleney,3.45,6.0,6,0,3.0,6.0,0.0,78.0,Baker Reade,"Jus Luk Stable, Mah, Richard and Reade Baker Racing Stable, Inc.",0.0,0.0,0.0,Cloudy,850.0,Stakes,FT
WO ,D,2016-09-10 00:00:00,TB,The Accuser,120,3,G,Lbf,J M Campbell,2.9,1.0,1,40000,5.0,3.0,0.0,76.0,Simon Stuart C,Poliakiwski Blair and Schayer Joshua,0.0,0.0,2.4,Cloudy,850.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Summer Magic,119,3,F,L,G Boulanger,30.95,6.0,5,40000,10.0,8.0,0.0,70.0,England Deborah,Douglas J. Reddington,0.0,0.0,0.0,Clear,800.0,Maiden Optional Claiming,GD
WO ,D,2016-09-10 00:00:00,TB,Magic Skys,119,3,F,Lb,L Contreras,5.85,9.0,8,40000,5.0,4.0,0.0,74.0,Banach Darwin D,Walter M. Banach,0.0,0.0,0.0,Clear,800.0,Maiden Optional Claiming,GD
WO ,D,2016-09-10 00:00:00,TB,State Jewel,119,3,F,Lb,P Husbands,1.3,10.0,9,40000,4.0,3.0,0.0,77.0,Casse Mark E,Conrad Farms,0.0,0.0,2.2,Clear,800.0,Maiden Optional Claiming,GD
WO ,D,2016-09-10 00:00:00,TB,It's My Pleasure,118,3,F,L,E R Da Silva,4.75,1.0,1,0,11.0,5.0,0.0,90.0,Casse Mark E,"Rustlewood Farm, Inc.",0.0,0.0,0.0,Cloudy,700.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,Tobruk,118,3,G,L,J M Campbell,6.65,4.0,3,9500,3.0,2.0,0.0,74.0,Drexler Martin,"Rowbotham, D. and Partners",0.0,7.5,4.1,Showery,500.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Bold Aljabr,119,6,G,Lb,M Z Buchanan,88.7,6.0,6,9500,11.0,10.0,0.0,63.0,LeBlanc Warren,"Primerano, Angela P. and Workman, John",0.0,0.0,0.0,Clear,900.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,American Feminist,123,4,M,Lb,J I Alderson,75.4,4.0,4,0,5.0,10.0,0.0,65.0,Brnjas Ashlee,Colebrook Farms,0.0,0.0,0.0,Cloudy,700.0,Maiden Special Weight,FT
WO ,D,2016-09-10 00:00:00,TB,Neeves,119,4,M,L,L Contreras,4.0,4.0,4,9500,1.0,6.0,0.0,71.0,Huarte Frank,Ruvee Stables,0.0,0.0,0.0,Showery,650.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Brave Autumn Rose,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Showery,600.0,Stakes,FT
WO ,D,2016-09-10 00:00:00,TB,Brave Autumn Rose,117,2,F,L,E R Da Silva,7.05,2.0,2,0,3.0,4.0,0.0,75.0,Day Phillips Catherine,"Kingfield Racing Stable, Ltd.",0.0,0.0,0.0,Clear,700.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,Mind Magic,123,4,G,Lb,T Wong,15.85,5.0,5,10000,4.0,3.0,0.0,71.0,Attard Tino,Joshua J. Attard,0.0,0.0,10.6,Clear,900.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Happy Is Lucky,117,2,F,Lf,M Rainford,6.7,5.0,5,0,8.0,5.0,0.0,70.0,Fairlie Scott H,"Hard Eight Stables, Inc. and Ace Racing Stable, Inc.",0.0,0.0,0.0,Showery,850.0,Stakes,FT
WO ,D,2016-09-10 00:00:00,TB,Miss Metropolitan,117,3,F,L,R M Hernandez,5.0,3.0,3,0,1.0,4.0,0.0,70.0,Biamonte Ralph J,Brad Auger,0.0,0.0,0.0,Clear,900.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,Ghostly Presence,118,2,F,,R M Hernandez,2.45,7.0,7,0,3.0,4.0,0.0,74.0,Attfield Roger L,Chiefswood Stable,0.0,0.0,0.0,Rainy,850.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,March to My Tune,121,4,G,L,S Singh,3.35,4.0,4,10000,3.0,7.0,0.0,68.0,Cotey David,Linmac Farms and Dominion Bloodstock,0.0,0.0,0.0,Clear,900.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Ryoan,119,3,F,Lb,P Husbands,4.8,3.0,3,0,1.0,4.0,0.0,79.0,Vella Daniel J,Joey Gee Thoroughbreds,0.0,0.0,0.0,Showery,850.0,Allowance,FT
WO ,D,2016-09-10 00:00:00,TB,Philfold,119,3,G,Lb,S R Bahen,4.3,6.0,5,20000,5.0,7.0,0.0,48.0,Lynch Brian A,"Hill, Jim and Susan",0.0,0.0,0.0,Showery,650.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Scarlet Forester,121,4,G,L,M Rainford,20.25,6.0,6,7500,3.0,6.0,0.0,62.0,Cardella John,John Cardella,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Slewsridingshotgun,119,4,G,,T Wong,21.4,3.0,3,19000,5.0,1.0,0.0,77.0,Gattellaro Tony Michael,Ballycroy Training Centre and Gattellaro Tony Michael,44.8,9.7,4.7,Cloudy,500.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Star Journey,115,3,F,L,L Contreras,21.15,2.0,2,9500,8.0,9.0,0.0,67.0,De Paulo Michael P,"Overheath Stable, Lessee",0.0,0.0,0.0,Cloudy,900.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Kat's Good Scout,119,3,G,Lb,G Olguin,4.3,7.0,7,8000,2.0,1.0,0.0,76.0,Simon Stuart C,Robert W Heggie,10.6,4.7,3.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Glib Marylin,119,3,F,L,P Husbands,9.75,4.0,4,10000,9.0,5.0,0.0,67.0,Delmas Analisa M,Fieldstone Farms,0.0,0.0,0.0,Clear,850.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Moroccan Dream,119,3,G,Lb,K Johnson,7.1,9.0,9,8000,4.0,7.0,0.0,61.0,Ladouceur Harold,Knight Ross and Ladouceur Jacob,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Hollywood Hideaway,118,3,G,Lb,R M Hernandez,1.35,5.0,5,0,2.0,1.0,0.0,95.0,Minshall Barbara J,Bruce Lunsford,4.7,2.8,2.2,Cloudy,700.0,Allowance Optional Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Empyrea,120,3,F,L,C Griffith,3.75,2.0,2,20000,1.0,1.0,0.0,87.0,Gonzalez Nicholas,"Horse'n Around Racing Stable and Gonzalez, Martha K.",9.5,5.0,3.7,Cloudy,600.0,Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Conquest Bad Uncle,119,3,F,L,E R Da Silva,2.35,5.0,5,0,1.0,1.0,0.0,77.0,Casse Mark E,"Conquest Stables, LLC",6.7,3.5,2.5,Showery,900.0,Maiden Special Weight,YL
WO ,D,2016-09-10 00:00:00,TB,Stride of Pride,121,4,M,L,S Ryan,12.9,1.0,1,9500,3.0,6.0,0.0,66.0,Nixon Justin J,Bruno Schickedanz,0.0,0.0,0.0,Clear,850.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Wilma,123,4,M,L,S Chernetz,73.6,7.0,7,10000,1.0,4.0,0.0,68.0,Eshelman Bonnie,Bonnie Eshelman,0.0,0.0,0.0,Clear,850.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Deputy Wanda,121,4,M,Lb,S Singh,4.5,6.0,6,9500,9.0,3.0,0.0,58.0,Singh Ricky,Sprenger Anita and Sprenger Jon,0.0,0.0,3.3,Clear,700.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Black Ace On Top,121,4,M,L,S Singh,69.4,6.0,6,7500,4.0,9.0,0.0,50.0,Loney A Radlie,Aston R. Loney,0.0,0.0,0.0,Clear,850.0,Maiden Claiming,FT
WO ,D,2016-09-10 00:00:00,TB,Cash Avenue,123,4,G,b,T Husbands,8.25,3.0,3,20000,2.0,6.0,0.0,57.0,Denney Margaret,Holly Collins,0.0,0.0,0.0,Showery,650.0,Maiden Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Jester's Judgement,117,3,F,Lb,G Boulanger,4.65,3.0,3,7500,6.0,6.0,0.0,54.0,Cox Gail,Craig Cameron,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Chedington,119,7,M,L,S Ryan,21.6,5.0,4,37500,7.0,5.0,0.0,71.0,Doyle Michael J,"M. J. Doyle Racing Stable, Ltd.",0.0,0.0,0.0,Cloudy,800.0,Claiming,GD
WO ,D,2016-09-11 00:00:00,TB,Marsala,119,4,F,Lf,S P Husbands,17.8,7.0,7,7500,6.0,4.0,0.0,62.0,Gonzalez Jr Nicholas J,Infurna Anthony and Gonzalez Tish,0.0,0.0,0.0,Rainy,500.0,Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Big Bazinga,121,5,G,L,A Garcia,3.2,11.0,10,40000,11.0,2.0,0.0,90.0,Vassilieva Katerina,Bull and Bear Stable,0.0,5.0,3.3,Clear,800.0,Claiming,GD
WO ,D,2016-09-11 00:00:00,TB,Hidden Turn,121,6,M,Lb,E R Da Silva,1.55,8.0,7,40000,4.0,2.0,0.0,81.0,Attard Kevin,Hidden Springs Inc.,0.0,2.9,2.5,Cloudy,800.0,Claiming,GD
WO ,D,2016-09-11 00:00:00,TB,Fleetway,122,2,C,Lb,G Boulanger,25.0,3.0,3,0,4.0,6.0,0.0,82.0,Casse Mark E,John C. Oxley,0.0,0.0,0.0,Cloudy,850.0,Stakes,GD
WO ,D,2016-09-11 00:00:00,TB,Captivating Man,123,5,G,b,C Defreitas,123.8,9.0,8,40000,9.0,9.0,0.0,23.0,Abraham Clint,Lori A. Pinch,0.0,0.0,0.0,Cloudy,700.0,Maiden Optional Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Signature Spring,117,2,C,L,R M Hernandez,0.5,4.0,4,0,3.0,2.0,0.0,78.0,Attard Sid C,Norseman Racing Stable,0.0,2.1,0.0,Clear,600.0,Stakes,FT
WO ,D,2016-09-11 00:00:00,TB,Zlatica,123,4,M,L,S R Bahen,3.0,10.0,9,8000,4.0,9.0,0.0,24.0,Gerl Robert,1824782 Ontario Inc.,0.0,0.0,0.0,Cloudy,500.0,Maiden Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Town Classic,117,3,G,L,E Wilson,3.95,8.0,8,0,6.0,3.0,0.0,91.0,Lynch Brian A,"Hill, Jim and Susan",0.0,0.0,3.6,Cloudy,600.0,Allowance,FT
WO ,D,2016-09-11 00:00:00,TB,Best In The World (IRE),119,3,F,L,R L Moore,3.1,3.0,3,0,0.0,12.0,0.0,114.0,O'Brien Aidan P,Tabor Michael B Magnier Mrs John and Smith Derrick,0.0,0.0,0.0,Cloudy,1000.0,Stakes,FM
WO ,D,2016-09-11 00:00:00,TB,Calgary Cat,117,6,G,L,L Contreras,15.95,7.0,7,0,5.0,1.0,0.0,116.0,Attard Kevin,"Chesney, Stephen and Hoffman, Cory S.",33.9,13.1,5.9,Cloudy,600.0,Stakes,FM
WO ,D,2016-09-11 00:00:00,TB,Uncatchable Fire,121,8,G,Lb,J V Bridgmohan,39.2,6.0,5,20000,7.0,7.0,0.0,85.0,Mattine Michael,Stacey Van Camp,0.0,0.0,0.0,Cloudy,650.0,Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Junket,118,2,G,L,J M Campbell,1.05,3.0,3,0,3.0,2.0,0.0,85.0,Gonzalez Nicholas,"Horse'n Around Racing Stable and Gonzalez, Martha K.",0.0,2.5,2.1,Cloudy,600.0,Allowance Optional Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Conquest Enforcer,116,3,C,L,J Castellano,1.85,6.0,6,0,4.0,3.0,0.0,116.0,Casse Mark E,"Conquest Stables, LLC",0.0,0.0,3.0,Cloudy,600.0,Stakes,FM
WO ,D,2016-09-11 00:00:00,TB,Honor River,120,2,C,L,P Husbands,2.3,4.0,4,0,5.0,3.0,0.0,83.0,Casse Mark E,John C. Oxley,0.0,0.0,2.2,Cloudy,600.0,Allowance Optional Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Stacked Deck,119,5,G,L,R M Hernandez,4.55,4.0,4,0,3.0,2.0,0.0,116.0,Minshall Barbara J,Bruce Lunsford,0.0,7.0,4.4,Cloudy,600.0,Stakes,FM
WO ,D,2016-09-11 00:00:00,TB,Speyside,119,7,G,Lb,S Singh,75.6,1.0,1,6000,6.0,7.0,0.0,67.0,Ezra Daryl G,Michelle M Olsson,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Classy Kid,119,6,G,Lb,J I Alderson,22.0,1.0,1,6000,3.0,1.0,0.0,84.0,Patton Kathy,Connie Patton,46.0,11.0,4.4,Showery,700.0,Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Uncle B,120,2,C,L,E Wilson,2.55,5.0,5,0,1.0,1.0,0.0,86.0,Gonzalez Nicholas,"Tucci, Lucio and Gonzalez, Martha K.",7.1,3.4,2.7,Clear,600.0,Maiden Special Weight,FT
WO ,D,2016-09-11 00:00:00,TB,Winstanley (IRE),119,4,G,Lb,J M Campbell,7.15,2.0,2,6000,4.0,4.0,0.0,80.0,Gonzalez Nicholas,"Horse'n Around Racing Stable and Gonzalez, Martha K.",0.0,0.0,0.0,Showery,700.0,Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Touch of Disney,121,6,G,Lf,O Moreno,1.95,3.0,3,0,4.0,1.0,0.0,103.0,McKnight Norman,Bruno Schickedanz,5.9,3.6,2.9,Cloudy,650.0,Allowance,FT
WO ,D,2016-09-11 00:00:00,TB,Ninth Symphony,0,0,,,,0.0,,0,0,0.0,0.0,,,,,0.0,0.0,0.0,Cloudy,600.0,Claiming,FT
WO ,D,2016-09-11 00:00:00,TB,Grom,121,5,G,,S R Bahen,25.0,11.0,11,0,7.0,14.0,0.0,50.0,Gerl Robert,1824782 Ontario Inc.,0.0,0.0,0.0,Cloudy,600.0,Allowance,FT
WO ,D,2016-09-11 00:00:00,TB,Seffeara,121,4,G,L,E Wilson,11.6,2.0,2,62500,1.0,1.0,0.0,104.0,Owens Steve,Empress Stable,25.2,12.7,7.7,Showery,650.0,Allowance Optional Claiming,GD
WO ,D,2016-09-11 00:00:00,TB,Badjeros Boy,121,4,G,Lb,D Moran,15.75,3.0,3,0,8.0,4.0,0.0,92.0,Billers George,Oak Run Racing Inc.,0.0,0.0,0.0,Cloudy,900.0,Allowance,FT
WO ,D,2016-09-11 00:00:00,TB,First Girl,118,3,F,L,P Husbands,5.7,12.0,11,0,9.0,12.0,0.0,67.0,Attard Sid C,Tucci Stables,0.0,0.0,0.0,Clear,900.0,Allowance,FM
WO ,D,2016-09-11 00:00:00,TB,Mozart Melody,118,3,G,Lb,R M Hernandez,1.8,2.0,2,0,3.0,3.0,0.0,79.0,Minshall Barbara J,Lunsford Bruce and Minshall Barbara J,0.0,0.0,2.3,Cloudy,900.0,Allowance,GD
